5	28	52	 They’ll besiege all your cities until your high and fortified walls in which you have trusted collapse throughout the land. Indeed, they will besiege all your cities, which the LORD your God gave you.” 
5	28	53	 “You’ll eat your own children—the flesh of your sons and daughters, whom the Lord your God gave you—on account of the siege and the distress with which your enemy will oppress you. 
5	28	54	 Even the compassionate man among you—the very sensitive one—will look with evil in his eyes toward his brother, his beloved wife, and his surviving sons, whom he spared. 
5	28	55	 He will withhold from each of them the flesh of his sons that he is eating—since there will be nothing left—on account of the siege and distress with which your enemy will oppress you in all your cities. 
5	28	56	 The most tender and sensitive lady among you, who doesn’t venture to touch the soles of her feet to the ground on account of her daintiness, will look with hostility in her eyes against her beloved husband, her sons, and her daughters. 
5	28	57	 She will eat her afterbirth and her newborn children secretly—since there will be nothing left—on account of the siege and distress with which your enemy will oppress you in your cities.” 
5	28	58	 “If you aren’t careful to observe all the words of this Law that have been written in this book, instructing you to fear this glorious and awesome name of the LORD your God, 
5	28	59	 then he will inflict extraordinary plagues on you and your children, great and lasting plagues, and severe and lasting illnesses. 
5	28	60	 He will inflict on you all the diseases of Egypt that you dreaded, and they won’t be curable. 
5	28	61	 Moreover, the LORD will inflict you with illnesses and plagues that were not written in this Book of the Law, until you are exterminated. 
5	28	62	 Because you will not have obeyed the LORD your God, very few of you will be left—instead of you being as numerous as the stars in the heavens. 
5	28	63	 Just as the LORD delighted to prosper and increase you, so now the LORD will delight to destroy, exterminate, and banish you from the land that you are about to enter to possess.” 
5	28	64	 “He’ll scatter you among the peoples from one end of the earth to the other, and there you’ll serve other gods made of wood and stones, which neither you nor your ancestors have known. 
5	28	65	 Among those nations you’ll have no rest. There’ll be no resting place for the soles of your feet. Instead, the LORD will give you an anxious heart, failing eyesight, and a despairing spirit. 
5	28	66	 You’ll cling to life, being fearful by both night and day, with no assurance of survival. 
5	28	67	 In the morning you’ll say, ‘I wish it were evening.’ Yet in the evening you’ll say, “I wish it were morning,” on account of what you’ll dread and what you’ll see. 
5	28	68	 Finally, the LORD will bring you back to Egypt by ship, a place that I said you’ll never see again. There you’ll try to sell yourselves to your enemies as male and female slaves, but no one will buy you.” 
5	29	1	 These are the terms of the covenant that the LORD commanded Moses to make with the Israelis in the land of Moab in addition to the covenant that he made with them in Horeb. 
5	29	2	 Moses called all Israel together and addressed them: “You saw everything that the LORD did before your eyes in the land of Egypt to Pharaoh, to all his servants, and to his whole country. 
5	29	3	 Those great feats that you saw with your own eyes are signs and great wonders. 
5	29	4	 Yet to this day, the LORD hasn’t given you a heart that understands, eyes that perceive, and ears that discern. 
5	29	5	 Though I’ve led you for 40 years in the desert, neither your clothes nor your shoes have worn out. 
5	29	6	 You didn’t have bread to eat or wine or anything intoxicating to drink, so that you would learn that I am the LORD your God. 
5	29	7	 Then you reached this place, where King Sihon of Heshbon and King Og of Bashan had come out to meet and fight with us, but we defeated them. 
5	29	8	 We captured their land and handed it as an inheritance to the descendants of Reuben, the descendants of Gad, and half the tribe of Manasseh. 
5	29	9	 Therefore, keep the terms of this covenant, carrying them out so that you’ll be wise in everything you do.” 
5	29	10	 “All of you are standing today in the presence of the LORD your God—the heads of your tribes, your elders, your magistrates, all the men of Israel, 
5	29	11	 along with your children, your wives, even the foreigner in your camp, including the woodchopper and the water drawer— 
5	29	12	 to enter into a covenant with the LORD your God and into the oath that he is about to make with you today, 
5	29	13	 so that he will elevate you to be a people for him. And he will be God to you, just as he promised you and swore to your ancestors Abraham, Isaac, and Jacob. 
5	29	14	 Now, I’m not making this covenant and oath with you alone, 
5	29	15	 but with whoever is here with us standing in the presence of the LORD our God today, as well as with those who aren’t here with us today.” 
5	29	16	 “Now, you know how we lived in the land of Egypt and how we traveled through the territory of other nations. 
5	29	17	 You have seen their detestable practices, their idols of wood, stone, silver, and gold that they had with them. 
5	29	18	 Be alert so there is no man, woman, family, or a tribe whose heart is turning away from the LORD your God to go and serve the gods of those nations. Be alert so there will be no root among you that produces poisonous and bitter fruit, 
5	29	19	 because when such a person hears the words of this oath, he will bless himself and say: ‘I will have a peaceful life, even though I’m determined to be stubborn.’ By doing this he will be sweeping away both watered and parched ground alike.’ 
5	29	20	 “The LORD won’t forgive such a person. Instead, the zealous anger of the LORD will blaze against him. All the curses that were written in this book will fall on him. Then the LORD will wipe out his memory from under heaven. 
5	29	21	 The LORD will set him apart from all the tribes of Israel for destruction, according to the curses of the covenant that were written in this Book of the Law.” 
5	29	22	 “Then the generation to come—your descendants after you and the foreigners who come from afar—will see plagues and illnesses infecting the land that the LORD will inflict on it. 
5	29	23	 The whole land will be covered with salt pits and burning sulfur, with nothing planted, nothing sprouting, and producing no vegetation—overthrown like Sodom, Gomorrah, Admah, and Zeboiim, when the LORD overthrew them in his raging fury. 
5	29	24	 All the nations will ask, ‘Why did the LORD do this to this land? What is the meaning of this fierce and great anger?’ 
5	29	25	 Then they will answer themselves, ‘Because they’ve abandoned the covenant of their LORD, the God of their ancestors that he had made with them when he brought them out of Egypt. 
5	29	26	 They followed and worshipped other gods whom they had not known and whom he did not assign to them. 
5	29	27	 For this reason, the anger of the LORD raged against this land, to bring upon it all the curses that were written in this book. 
5	29	28	 The LORD uprooted them from the land in his anger, wrath, and great fury, deporting them to another land, and that’s the way things are today.’ 
5	29	29	 “The secret things belong to the LORD our God, but what has been revealed belongs to us and to our children forever, so that we might observe the words of this Law.” 
5	30	1	 “When all these things happen to you—both the blessings and the curses that I’ve presented to you—and you take them seriously in all the nations where the LORD your God will deport you, 
5	30	2	 and when you—you and your descendants, that is—will have returned to him and obeyed all the commands that I’m giving you today with all your heart and soul, 
5	30	3	 then the LORD your God will restore your fortunes and will show compassion to you. He will gather you from among the peoples where he had scattered you. 
5	30	4	 Even if the LORD had banished you to the ends of the heavens, the LORD your God will gather you from there 
5	30	5	 and he’ll bring you to the land that your ancestors inherited. You’ll possess it, you’ll prosper, and you’ll greatly multiply more than your ancestors did. 
5	30	6	 Then the LORD your God will circumcise both your hearts and those of your descendants so that you can love him with your heart and with your soul and therefore live. 
5	30	7	 Then the LORD your God will inflict all these curses on your enemies and on those who hate and persecute you.” 
5	30	8	 “So now, return and obey the LORD your God and observe all his commands that I’m giving you today, 
5	30	9	 and the LORD your God will prosper you abundantly in all that you do, along with your children, your livestock, and the produce of your fields, because the LORD your God will again be delighted with you for good, just as he was delighted with your ancestors, 
5	30	10	 if you obey him and keep his commands and statutes that are written in this Book of the Law, and if you return to him with all your heart and soul. 
5	30	11	 Indeed, these commands that I’m giving you today are neither confusing nor unattainable for you. 
5	30	12	 They aren’t in the heavens, so you have to ask, ‘Who’ll go up to the heavens for us and get it for us so we can hear it and act on it?’ 
5	30	13	 And they aren’t beyond the seas either, so you have to ask, ‘Who’ll cross the sea and get it for us so we can hear it and act on it?’ 
5	30	14	 No, the word is very near you—it’s within your mouth and heart for you to attain.” 
5	30	15	 “Look! Today I have set before you life and what is good, along with death and what is evil. 
5	30	16	 That’s why I’m commanding you today to love the LORD your God by walking in his ways and by observing his commands, statutes, and ordinances, so that you may live long, increase, and so that the LORD your God may bless you in the land that you are about to enter to possess. 
5	30	17	 But if you turn your heart away, and do not obey, but instead if you stray away to worship and serve other gods, 
5	30	18	 I’m declaring to you today that you will surely be destroyed. You won’t live long in the land that you are crossing the Jordan River to enter and possess. 
5	30	19	 I call heaven and earth to testify against you today! I’ve set life and death before you today: both blessings and curses. Choose life, that it may be well with you—you and your children. 
5	30	20	 Love the LORD your God, obey his voice, and cling to him, because he is your life—even your long life—so that you may live in the land that the LORD promised to give Abraham, Isaac, and Jacob.” 
5	31	1	 Moses went and explained these things to everyone in Israel. 
5	31	2	 Then he concluded, “I’m now 120 years old. I’m not able to get around anymore, 
5	31	3	 and the LORD told me, ‘You won’t be crossing the Jordan River.’ But the LORD your God is crossing over before you. He will destroy these nations in front of you and you will dispossess them. As for Joshua, he will cross over before you, just as the LORD promised. 
5	31	4	 The LORD will do to them just as he did to Sihon and Og, the kings of the Amorites, and to their land when he destroyed them. 
5	31	5	 The LORD will hand them over to you, so you can do to them what I’ve instructed you to do. 
5	31	6	 Be strong and courageous. Don’t fear or tremble before them, because the LORD your God will be the one who keeps on walking with you—he won’t leave you or abandon you.” 
5	31	7	 Then Moses called on Joshua and told him in the presence of everyone in Israel, “Be strong and courageous, because you’ll bring this people to the land that the LORD your God had promised to give your ancestors. You will be the one who causes them to possess it. 
5	31	8	 Indeed, the LORD is the one who will keep on walking in front of you. He’ll be with you and won’t leave you or abandon you, so never be afraid and never be dismayed.” 
5	31	9	 Then Moses wrote down this Law and gave it to the Levitical priests who carry the Ark of the Covenant of the LORD and to all of Israel’s leaders. 
5	31	10	 Then he gave these orders: “At the end of seven years, the year designated for release, during the Festival of Tents, 
5	31	11	 when all of Israel comes to appear in the presence of the LORD your God at the place that he’ll choose, read this Law aloud to them. 
5	31	12	 Gather the people—the men, women, children, and the foreigners that live in your cities—so they may hear and fear the LORD your God, and so they may be careful to obey the words contained in this Law. 
5	31	13	 Their children who don’t know will hear and learn to fear the LORD your God as long as you live in the land that you are crossing the Jordan River to possess.” 
5	31	14	 Then the LORD told Moses: “Look! Because your time to die is approaching, call Joshua, present yourselves at the Tent of Meeting, and then I will commission him.” Moses and Joshua complied and presented themselves at the Tent of Meeting. 
5	31	15	 So the LORD appeared at the tent in a pillar of cloud that stood above the entrance. 
5	31	16	 Then the LORD told Moses, “Look! You are about to join your ancestors. Afterwards, this people will rebel and commit prostitution with the foreign gods of the land that they are about to enter to possess. They will abandon me and break my covenant that I made with them. 
5	31	17	 When that happens, my anger will burn against them, because they will have abandoned me. I’ll hide my face from them, they will be consumed, and many evils and distresses will find them. When this happens, they will say, ‘These troubles have happened to us because God isn’t among us.’ 
5	31	18	 I’ll surely hide my face in that day on account of the evil that they will have done for they turned to other gods.” 
5	31	19	 “Now write this song and teach it to the Israelis. Put this song in their very mouths, so that it will be a witness for me against the Israelis, 
5	31	20	 because after I’ve brought them to the land flowing with milk and honey that I promised to their ancestors by an oath, they’ll eat, grow fat, and then they’ll turn to other gods and serve them, while despising me and breaking my covenant. 
5	31	21	 Then, when many evils and troubles will have come upon them, this song will serve as a witness against them, since their descendants won’t fail to sing it. I know the plan that they are devising even before I bring them into the land that I promised them by an oath.” 
5	31	22	 So Moses wrote the song that very day and taught it to the Israelis. 
5	31	23	 Then the LORD charged Nun’s son Joshua, “Be strong and courageous, because you’ll bring the Israelis to the land that I promised to them by an oath. I’ll be with you.” 
5	31	24	 When Moses had finished writing the words of this Law in a book, 
5	31	25	 he gave this charge to the descendants of Levi who carried the Ark of the Covenant of the LORD: 
5	31	26	 “Take the book of this Law and set it beside the Ark of the Covenant of the LORD your God. Let it remain there with you as witness against you, 
5	31	27	 because indeed I know your rebellion and stubbornness. Note that even while I’m still alive, you’ve been rebelling against the LORD—how much more so after my death! 
5	31	28	 Gather together the leaders of your tribes and your foremen so I can speak these words in their hearing and call heaven and the earth as witnesses against them, 
5	31	29	 because I know that after my death, you’ll surely act wickedly and turn from the road that I’ve instructed you. As a result, evil will fall on you in days to come, because you’ll act wickedly in the sight of the LORD, causing him to become angry due to your behavior.” 
5	31	30	 So Moses spoke the words of this song—to the very end—in front of the entire assembly of Israel. 
5	32	1	 Hear, heavens, and I will speak! Listen, earth, to the words of my mouth! 
5	32	2	 May my instructions descend like rain and may my words flow like dew, as light rain upon the grass, and as showers upon new plants. 
5	32	3	 For I’ll proclaim the name of our LORD. Ascribe greatness to our God! 
5	32	4	 Flawless is the work of the Rock, because all his ways are just. A faithful God—never unjust— righteous and upright is he. 
5	32	5	 But those who are not his children acted corruptly against him; they are a defective and perverted generation. 
5	32	6	 This is not the way to repay the LORD, is it, you foolish and witless people? Is he not your father, who bought you, formed you, and established you? 
5	32	7	 Remember the days of old, reflect on the years of previous generations. Ask your father, and he’ll tell you; your elders will inform you. 
5	32	8	 When the Most High gave nations as their inheritance, when he separated the human race, he set boundaries for the people according to the number of the children of God. 
5	32	9	 For the LORD’s portion is his people; Jacob is his allotted portion. 
5	32	10	 The LORD found him in a desert land, in a barren, eerie wilderness. He surrounded, cared for, and guarded him as the pupil of his eye. 
5	32	11	 Like an eagle stirs its nest, hovering near its young, spreading out his wings to take him and carry him on his pinions, 
5	32	12	 the LORD alone guided him. There was no foreign god with him. 
5	32	13	 He mounted him on a high place above the earth, feeding him from the produce of the field. He nourished him with honey from the rock and with oil from the flint rock, 
5	32	14	 with curds from cattle and with milk from sheep, with the fat of lambs, with rams from Bashan, with the fat of goats, with the finest of wheat— and from the juice of grapes you drank wine. 
5	32	15	 Jacob dined until satisfied; Jeshurun grew fat and kicked. He grew fat, coarse, and gross, so that he abandoned the God who made him and spurned the Rock that was his salvation. 
5	32	16	 They provoked him to jealousy over foreigners and to anger over detestable things. 
5	32	17	 They sacrificed to demons— not to the real God— gods whom they didn’t know, new neighbors who had recently appeared, whom your ancestors never feared. 
5	32	18	 You neglected the Rock that fathered you; you abandoned God, who was awaiting your birth. 
5	32	19	 The LORD saw it and became jealous, provoked by his sons and daughters. 
5	32	20	 So he said: “Let me hide my face from them. I will observe what their end will be, because they are a perverted generation, children within whom there is no loyalty. 
5	32	21	 They provoked me to jealousy over non-gods, and to be angry over their vanity. Now I’ll provoke them to jealousy over a non-people; and over a foolish nation I’ll provoke them to anger. 
5	32	22	 For a fire breaks out in my anger— burning to the deepest part of the afterlife, consuming the earth and its produce and igniting the foundations of the mountains. 
5	32	23	 I’ll bury them in misfortunes and bring them to an end with my arrows. 
5	32	24	 Emaciated from famine, feverish from plague, and destroyed by bitterness, I’ll send fanged beasts against them, along with poisonous snakes that glide through the dust. 
5	32	25	 Outside, the sword will cause bereavement; within, there will be terror for the young man and virgin alike, also for the nursing infant and the aged man.” 
5	32	26	 “I said, ‘I will scatter them, erasing their memory from the human race, 
5	32	27	 if it weren’t for dreading the taunting of their enemies— otherwise, their adversary might misinterpret and say, “Our power is great. It isn’t the LORD who made all of this happen.”’” 
5	32	28	 They are a nation devoid of purpose and without insight. 
5	32	29	 O, that they were wise to understand this and consider their future! 
5	32	30	 How can one person chase a thousand of them and two put a myriad to flight, unless their Rock delivers them and the LORD gives them up? 
5	32	31	 For their rock isn’t like our Rock, as even our enemies admit. 
5	32	32	 Instead, their vine is from the vines of Sodom and the vineyards of Gomorrah. Their grapes are poisonous, their clusters bitter. 
5	32	33	 Their wine is the venom of serpents, a poisonous cobra. 
5	32	34	 “Is this not kept in reserve, sealed up with me in my treasury? 
5	32	35	 To me belong vengeance and recompense. In due time their feet will slip, because their time of calamity is near and the things prepared for them draw near. 
5	32	36	 For the LORD will vindicate his people and bring comfort to his servants, because he will observe that their power has waned, when neither prisoner nor free person remain. 
5	32	37	 “He will say, ‘Where are their gods, the rock in which they took refuge? 
5	32	38	 Who ate the fat of their offerings and drank the wine that was their drink offering? Let them rise and help you and be your hiding place!’ 
5	32	39	 “Look now! I AM, and there is no other god besides me. I myself cause death and I sustain life; I wound severely and I also heal; from my power no one can deliver. 
5	32	40	 “I solemnly swear to heaven— I say ‘As certainly as I’m alive and living forever, 
5	32	41	 I’ll whet my shining sword, with my hands in firm grasp of judgment. I’ll show vengeance on my adversary and repay those who keep on hating me. 
5	32	42	 I’ll make my arrows drunk with blood. My sword will devour flesh, along with the blood of the slain, and I’ll take their enemy leaders captive.’ 
5	32	43	 “Sing for joy, nations! Sing for joy, people who belong to him! For he’ll avenge the blood of his servants, turn on his adversary, and cleanse both his land and his people.” 
5	32	44	 So Moses and Nun’s son Joshua came and recited all the words of this song while the people were assembled. 
5	32	45	 When Moses had finished addressing all of these words to all Israel, 
5	32	46	 he told them, “Take to heart my entire testimony against you today. Command your children to observe carefully every word of this Law, 
5	32	47	 because they’re not just empty words for you—they are your very life. Through these instructions you will live long in the land that you are about to cross over the Jordan River to possess.” 
5	32	48	 Later that day, the LORD told Moses, 
5	32	49	 “Ascend this Abarim mountain range toward Mount Nebo in the land of Moab across from Jericho, and look out over the land of Canaan that I’m about to give to the Israelis as a possession. 
5	32	50	 You will die on the mountain that you are about to ascend and be taken to be with your ancestors, just as your brother Aaron died on Mount Hor and was taken to be with his ancestors. 
5	32	51	 Both of you acted unfaithfully against me among the Israelis at Meribah-kadesh in the desert of Zin, when you failed to uphold my holiness among the Israelis. 
5	32	52	 You’ll see the land from a distance, but you won’t be able to enter the land that I am about to give to the Israelis.” 
5	33	1	 This is the blessing with which Moses, the man of God, blessed the Israelis before his death. 
5	33	2	 He said: “The LORD came from Sinai. Rising from Seir upon us, he shone forth from Mount Paran, accompanied by a myriad of his holy ones, with flaming fire from his right hand for them. 
5	33	3	 Indeed, lover of people, all of his holy ones are in your control. They gather at your feet to do as you have instructed. 
5	33	4	 Moses commanded with the Law, an inheritance for the community of Jacob. 
5	33	5	 The LORD was king of Jeshurun when the leaders of the people— all the tribes of Israel—gathered together.” 
5	33	6	 “May Reuben live and not die, though his numbers are few.” 
5	33	7	 He declared this about Judah: “Hear, LORD, the voice of Judah and return him to his people. With his own strength he fights for himself, and you will be of assistance against his enemies.” 
5	33	8	 About Levi he said: “Let your Thummim and Urim be with the man to whom you showed gracious love, whom you tested at Massah and with whom you struggled at the waters of Meribah, 
5	33	9	 the one who told his mother and father, ‘I don’t know them,’ and who would neither acknowledge his brothers nor know his own children. For they kept your word and guarded your covenant. 
5	33	10	 They will teach your ordinances to Jacob, and your Law to Israel. They will offer incense as a pleasant aroma to you and a whole burnt offering upon your altar. 
5	33	11	 LORD, bless his substance and approve the work that he undertakes. Shatter the legs of those who oppose against him; may those who hate him stand no more.” 
5	33	12	 About Benjamin he said: “The beloved of the LORD will live confidently, the Most High protecting him all day long, and resting in his bosom.” 
5	33	13	 About Joseph he said: “May the blessing of the LORD be on his land: dew from the choicest of the heavens, and from the depths beneath; 
5	33	14	 from the choicest products of the sun, the rich fruit of the harvest moon, 
5	33	15	 the choicest portion of the eternal mountains, and the best of the everlasting hills; 
5	33	16	 from the choicest of the earth and its fullness, and the favor of the one who lived in the burning bush. May blessing rest on Joseph’s head, and on the crown of the head of the one set apart from his brothers. 
5	33	17	 May the firstborn of his bull be honorable to him, and may his horns be those of a wild ox. With them may he push people all together, to the ends of the earth. These are the myriads of Ephraim and the thousands of Manasseh.” 
5	33	18	 About Zebulun he said: “Zebulun, rejoice as you go out and Issachar, in being inside your tents. 
5	33	19	 They will call the peoples to the mountain, and there they will offer righteous sacrifices, for they’ll draw from the abundance of the sea and from the hidden treasures of the sand.” 
5	33	20	 About Gad he said: “Blessed be the one who enlarges Gad! Like a roaring lion, he crouches, tearing arm and scalp. 
5	33	21	 He chose the best part for himself, when the leader’s portion was assigned. He came at the head of the people, carrying out the LORD’S justice and his ordinances concerning Israel.” 
5	33	22	 About Dan he said: “Dan is a lion’s cub, leaping forth from Bashan.” 
5	33	23	 About Naphtali he said: “Naphtali, full of favor and the LORD’s blessing, take possession of the west and south.” 
5	33	24	 About Asher he said: “May Asher be blessed, along with his descendants, may his brothers be pleased with him, may he dip his feet in oil, 
5	33	25	 may your bolts be made of iron and bronze, and may your strength be sufficient for each day you live.” 
5	33	26	 “There is no one like the God of Jeshurun, who rides through the heavens with its lofty clouds to help you. 
5	33	27	 The God of old is a dwelling place, with everlasting arms underneath. He drove out your enemies before you and said: ‘Destroy them!’ 
5	33	28	 So Israel lives in confidence, isolated as the fountain of Jacob in a land of grain and new wine, where the heavens rain down dew. 
5	33	29	 How blessed are you, Israel! Who can be like you, a people delivered by the LORD, your shield of help and your finely crafted sword. May your enemies cower before you. You will tread down their high places.” 
5	34	1	 Moses ascended from the desert plain of Moab toward Mount Nebo, to the top of Pisgah, across from Jericho. There the LORD showed him the entire land, from Gilgal as far as Dan, 
5	34	2	 all of Naphtali, the territories of Ephraim and Manasseh, and the entire territory of Judah all the way to out over the sea, 
5	34	3	 including the Negev, the Arabah, the valley of Jericho, and the city of the palm trees as far as Zoar. 
5	34	4	 Then the LORD told him: “This is the land that I promised to Abraham, Isaac, and Jacob by an oath when I said, ‘I’ll give it to your descendants.’ I’ll let you see it with your eyes, but you won’t cross over there.” 
5	34	5	 So Moses, the servant of the LORD, died there in the land of Moab, just as the LORD had said. 
5	34	6	 He was buried in the valley opposite Beth Peor, in the land of Moab, but no one knows to this day where his burial place is. 
5	34	7	 Moses was 120 years old when he died. His eyesight wasn’t impaired and he was still vigorous and strong. 
5	34	8	 The Israelis mourned for Moses at the desert plain of Moab for 30 days, after which the period of mourning for Moses was completed. 
5	34	9	 Now Nun’s son Joshua was full of the spirit of wisdom, because Moses had placed his hands on him, so Israelis listened to him and did what the LORD had commanded Moses. 
5	34	10	 No prophet ever rose again in Israel like Moses, whom the LORD knew with such great intimacy. 
5	34	11	 What signs and wonders the LORD sent him to do throughout the land of Egypt, to Pharaoh, and to all of his servants who lived in the whole land! 
5	34	12	 What great power and great terror Moses displayed on behalf of all Israel! 
6	1	1	 After Moses, the servant of the LORD, had died, the LORD spoke to Nun’s son Joshua, announcing to him, 
6	1	2	 “My servant Moses is dead. Now get ready to cross the Jordan River—you and all the people—to the land that I’m giving the Israelis. 
6	1	3	 I’m giving you every place where the sole of your foot falls, just as I promised Moses. 
6	1	4	 Your territorial border will extend from the wilderness to the Lebanon Mountains, to the river—that great River Euphrates—all the land of the Hittites—as far as the Mediterranean Sea where the sun sets. 
6	1	5	 No one will be victorious against you for the rest of your life. I’ll be with you just like I was with Moses—I’ll neither fail you nor abandon you. 
6	1	6	 “Be strong and courageous, because you’ll be leading this people to inherit the land that I promised to give their ancestors. 
6	1	7	 Only be strong and very courageous to ensure that you obey all the instructions that my servant Moses gave you—turn neither to the right nor to the left from it—so that you may succeed wherever you go. 
6	1	8	 This set of instructions is not to cease being a part of your conversations. Meditate on it day and night, so that you may be careful to carry out everything that’s written in it, for then you’ll prosper and succeed. 
6	1	9	 I’ve commanded you, haven’t I? Be strong and courageous. Don’t be fearful or discouraged, because the LORD your God is with you wherever you go.” 
6	1	10	 Then Joshua gave orders to the officials of the people. 
6	1	11	 “Go through the camp,” he said, “and command the people, ‘Prepare provisions for yourselves, because within three days you’ll be crossing the Jordan River to take possession of the land that the LORD your God is giving you—so go get it!’” 
6	1	12	 Joshua told the descendants of Reuben, the descendants of Gad, and the half-tribe of Manasseh, 
6	1	13	 “Remember what Moses commanded you when he said, ‘The LORD your God will provide you rest, as well as this land.’ 
6	1	14	 Your wives, your young children, and your livestock will remain in the land that Moses gave you on this side of the Jordan River, but you and all your warriors will cross, ready for battle, in full view of your relatives, and you will help them 
6	1	15	 until the LORD gives relief to your relatives, as he did to you. Then they’ll take the land that the LORD your God is giving them as their inheritance. You’ll return to the land of your heritage and receive the inheritance that Moses the servant of the LORD gave you on the east side of the Jordan River, in the direction of the sunrise.” 
6	1	16	 “We’ll do everything that you commanded,” they replied. “We’ll go wherever you send us. 
6	1	17	 We’ll listen and obey you in everything, just like we did with Moses. Only may the LORD your God be with you, just as he was with Moses. 
6	1	18	 Anyone who rebels against what you say and doesn’t listen to your words regarding everything that you command will be executed. Only be strong and courageous.” 
6	2	1	 After this, Nun’s son Joshua sent two men from the Acacia groves as undercover scouts. He told them, “Go and look over the land. Pay special attention to Jericho.” So they went out, came to the house of a prostitute named Rahab, and lodged there. 
6	2	2	 Then the king of Jericho was told, “Look! Israeli men arrived tonight to scout out the land.” 
6	2	3	 So the king of Jericho sent for Rahab and ordered her, “Bring out the men who came to visit you and lodged in your house, because they’ve come to scout out the entire land.” 
6	2	4	 Now the woman had taken the two men and hid them. So she replied, “The men really did come to me, but I didn’t know from where they came. 
6	2	5	 At dusk, when it was time to close the city gates, the men left. I don’t know where the men went. Go after them quickly, and you might overtake them.” 
6	2	6	 But she had taken them up to the roof and had hidden them among stalks of flax that she had laid out in order on the roof. 
6	2	7	 So the men pursued them along the road that leads to the fords of the Jordan River. As soon as the search party had left, they shut the city gate after them. 
6	2	8	 Before the scouts had lain down, she went up to them on the roof 
6	2	9	 “I’m really convinced that the LORD has given you the land,” she said, “because we’re overwhelmed with fear of you. All the other inhabitants of the land are demoralized at your presence, 
6	2	10	 because we heard how the LORD dried up the water of the Reed Sea right in front of you as you were coming out of Egypt, and what you did to the two kings of the Amorites who were on the other side of the Jordan River—to Sihon and Og—whom you completely destroyed. 
6	2	11	 When we heard these reports, we all became terrified and discouraged because of you, for the LORD your God is God in heaven above and on the earth beneath. 
6	2	12	 Now therefore, since I’ve treated you so kindly, please swear in the name of the LORD that you’ll also be kind to my father’s household by giving me this sure sign: 
6	2	13	 Spare my father, my mother, and my brothers and sisters, along with everyone who belongs with them so we won’t be killed.” 
6	2	14	 So the men told her, “Our life for yours—even to death—if you don’t betray this mission of ours. Then when the LORD gives us this land, we’ll treat you graciously and faithfully.” 
6	2	15	 So she let them down by a rope through the window, since her house was built into the town wall where she lived. 
6	2	16	 She told them, “Go out to the hill country, so the search party won’t find you, and hide for three days. After that, you may go on your own way.” 
6	2	17	 The men replied, “We’ll be free from our commitment to you to which you’ve obligated us 
6	2	18	 when we invade the land, if you don’t tie this rope made with red cords in the window through which you let us down, and if you don’t gather your father, your mother, your brothers, and all of the rest of your father’s household into your house. 
6	2	19	 Everyone who leaves through the doors of your house into the street will be responsible for his own death, but we’ll be responsible for anyone who remains with you in the house if even so much as a hand is laid on him. 
6	2	20	 But if you report this incident, we’ll be free from the oath to which you’ve made us swear.” 
6	2	21	 “Since you put it that way,” she replied, “I agree.” After she sent them on their way and they had left, she tied the red cord in the window. 
6	2	22	 The scouts left for the hill country and remained there for three days until the search party returned. The search party searched the entire road, but was unable to find them. 
6	2	23	 Later, the two men returned from the hill country, crossed over the Jordan River, approached Nun’s son Joshua, and told him everything that had happened to them. 
6	2	24	 They reported to Joshua, “The LORD really has given the entire land into our control. The inhabitants of the land have melted away right in front of us!” 
6	3	1	 Joshua got up early the next morning. Accompanied by all the Israelis, he set out from the Acacia groves and arrived at the Jordan River, where they encamped before crossing it. 
6	3	2	 Three days later, the officers went throughout the camp, 
6	3	3	 giving orders to the people. They said, “When you see the Ark of the Covenant of the LORD your God being carried by the Levitical priests, then get up, leave where you are, and follow it. 
6	3	4	 Be sure to keep a distance of about 2,000 cubits between you and it. Don’t come near it, so you can be certain where you’re going, since you haven’t passed this way before.” 
6	3	5	 Then Joshua addressed the people: “Consecrate yourselves, because tomorrow the LORD will do marvelous things among you.” 
6	3	6	 After this, Joshua instructed the priests, “Take up the Ark of the Covenant and cross over ahead of the people.” So they took up the Ark of the Covenant and went on ahead of the people. 
6	3	7	 At this point, the LORD told Joshua, “Today I’m going to exalt you in the sight of all Israel, so they’ll be sure that I’m going to be with you just as I was with Moses. 
6	3	8	 Give this command to the priests who are carrying the Ark of the Covenant: ‘When you arrive at the water of the Jordan River, stand still in the Jordan.’” 
6	3	9	 So Joshua told the Israelis, “Come here and listen to what the LORD your God has to say.” 
6	3	10	 Joshua continued, “This is how you’ll know that the living God really is among you: he’s going to remove the Canaanites, the Hittites, the Hivites, the Perizzites, the Girgashites, the Amorites, and the Jebusites right in front of you. 
6	3	11	 Look! The Ark of the Covenant of the Lord of whole the earth is crossing ahead of you into the Jordan River. 
6	3	12	 So take for yourselves twelve men from the tribes of Israel, one man from each tribe. 
6	3	13	 When the soles of the feet of the priests who carry the ark of the LORD, the Lord of the whole earth, touch the water in the Jordan River, the water that feeds the Jordan will be cut off from above and they’ll stand still in a single location.” 
6	3	14	 So the people set out from their tents to cross the Jordan River, with the priests carrying the Ark of the Covenant in full view of the people. 
6	3	15	 When the priests who carried the ark entered the Jordan River, as their feet touched the water’s edge (The Jordan River overflows all of its banks daily during the harvest season.), 
6	3	16	 the water flowing downstream from above stood still in a single location, a great distance away at Adam, a city near Zarethan. The water that flowed south toward the sea in the Arabah (that is, the Dead Sea) was completely cut off. So the people crossed opposite Jericho. 
